customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03940,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,103.28,5577.12,No
CUST-03941,Female,0,No,Yes,27,Yes,No,DSL,No internet service,No internet service,One year,No,Mailed check,45.01,1215.27,Yes
CUST-03942,Female,0,Yes,Yes,40,Yes,No phone service,DSL,No internet service,Yes,One year,No,Bank transfer,39.48,1579.2,No
CUST-03943,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,99.9,799.2,Yes
CUST-03944,Male,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,63.31,1820.81,Yes
CUST-03945,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Two year,No,Credit card,45.97,1700.89,No
CUST-03946,Male,1,No,No,61,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,60.66,3700.26,No
CUST-03947,Male,0,Yes,No,53,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Electronic check,61.38,3332.69,No
CUST-03948,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,76.35,3893.85,Yes
CUST-03949,Male,0,No,No,33,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,21.84,720.72,Yes
CUST-03950,Male,1,Yes,No,36,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Mailed check,43.29,1598.67,No
CUST-03951,Male,1,No,Yes,48,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,65.62,3149.76,No
CUST-03952,Female,0,Yes,Yes,41,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,73.31,3005.71,No
CUST-03953,Male,0,Yes,No,13,No,Yes,DSL,No internet service,No,One year,Yes,Electronic check,34.19,460.81,No
CUST-03954,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,37.75,1208.0,No
CUST-03955,Female,0,Yes,No,16,No,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,92.22,1475.52,Yes
CUST-03956,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,98.13,3042.03,Yes
CUST-03957,Male,0,Yes,No,67,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,25.66,1719.22,Yes
CUST-03958,Male,0,No,Yes,38,Yes,No,DSL,Yes,No,Two year,No,Bank transfer,118.99,4564.87,No
CUST-03959,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,One year,Yes,Credit card,62.18,559.62,No
CUST-03960,Male,0,Yes,Yes,23,Yes,No,No,No,No internet service,Two year,Yes,Credit card,77.75,1788.25,No
CUST-03961,Female,0,Yes,No,57,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,78.55,4477.35,No
CUST-03962,Male,1,No,Yes,68,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,53.29,3665.82,No
CUST-03963,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No,One year,No,Mailed check,73.57,4634.91,No
CUST-03964,Female,0,No,Yes,18,Yes,No,DSL,No internet service,No,Month-to-month,No,Mailed check,77.51,1461.71,No
CUST-03965,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,95.6,713.14,Yes
CUST-03966,Male,0,Yes,No,70,No,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,85.5,6040.7,No
CUST-03967,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,63.56,2478.84,Yes
CUST-03968,Female,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Credit card,37.52,450.24,No
CUST-03969,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,20.57,534.82,Yes
CUST-03970,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,84.49,84.49,No
CUST-03971,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Two year,No,Bank transfer,66.73,1029.05,No
CUST-03972,Male,0,No,Yes,13,No,Yes,Fiber optic,No,No,One year,No,Mailed check,116.48,1527.54,No
CUST-03973,Male,1,Yes,No,16,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,28.03,448.48,No
CUST-03974,Female,0,No,No,59,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,25.41,1499.19,No
CUST-03975,Male,1,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,36.49,2573.44,No
CUST-03976,Male,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,56.44,927.49,Yes
CUST-03977,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,35.87,1652.11,Yes
CUST-03978,Male,0,Yes,No,37,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,65.31,2416.47,No
CUST-03979,Female,0,No,No,63,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,52.65,3316.95,No
CUST-03980,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,Two year,No,Credit card,119.95,617.95,No
CUST-03981,Male,0,Yes,No,59,Yes,No,DSL,No internet service,No,Two year,Yes,Mailed check,116.6,6919.11,No
CUST-03982,Female,0,No,Yes,48,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,55.21,2665.11,No
CUST-03983,Female,0,No,No,20,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Credit card,98.79,1975.8,Yes
CUST-03984,Female,0,Yes,No,22,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,42.65,1085.6,Yes
CUST-03985,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,23.89,1440.27,No
CUST-03986,Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer,22.13,1394.19,No
CUST-03987,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,20.98,587.44,Yes
CUST-03988,Male,0,No,No,26,Yes,Yes,DSL,No,No internet service,One year,Yes,Electronic check,93.07,2419.82,No
CUST-03989,Female,0,No,No,5,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card,52.91,334.3,Yes
CUST-03990,Female,0,No,Yes,20,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,102.03,2086.0,Yes
CUST-03991,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,107.13,7536.22,No
CUST-03992,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card,49.16,1966.4,Yes
CUST-03993,Male,0,No,No,4,No,No,DSL,No internet service,No,Two year,Yes,Electronic check,47.49,233.87,No
CUST-03994,Female,1,No,Yes,14,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,49.41,709.97,No
CUST-03995,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card,66.5,1330.0,No
CUST-03996,Female,0,Yes,No,57,Yes,Yes,DSL,No,No internet service,Two year,Yes,Bank transfer,19.63,1137.97,No
CUST-03997,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,19.11,137.2,No
CUST-03998,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card,93.02,6365.22,No
CUST-03999,Female,0,No,No,6,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.44,602.64,Yes
CUST-04000,Female,0,Yes,No,34,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,38.82,1319.88,No
CUST-04001,Male,0,No,No,35,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,78.58,2788.25,Yes
CUST-04002,Male,0,No,No,14,Yes,No,No,No,No internet service,Two year,No,Electronic check,40.03,560.42,No
CUST-04003,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card,92.89,111.11,Yes
CUST-04004,Female,0,No,Yes,56,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,60.89,3409.84,Yes
CUST-04005,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,101.92,448.62,Yes
CUST-04006,Female,0,No,No,70,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,114.75,8032.5,Yes
CUST-04007,Female,1,Yes,No,31,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.66,2329.86,Yes
CUST-04008,Female,1,Yes,Yes,71,No,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,109.87,7800.77,No
CUST-04009,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,21.45,858.0,No
CUST-04010,Female,0,Yes,No,41,Yes,No,DSL,No internet service,No,Month-to-month,No,Mailed check,65.19,2679.02,No
CUST-04011,Male,0,No,No,64,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,69.36,4495.49,Yes
CUST-04012,Female,1,No,No,39,Yes,Yes,No,No internet service,Yes,Two year,No,Credit card,60.41,2355.99,No
CUST-04013,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,50.11,1903.28,Yes
CUST-04014,Male,0,No,No,41,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,91.74,3761.34,Yes
CUST-04015,Female,0,No,No,36,Yes,Yes,No,No internet service,No,Two year,No,Mailed check,74.37,2677.32,No
CUST-04016,Female,1,Yes,No,55,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,26.41,1475.68,Yes
CUST-04017,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,One year,Yes,Mailed check,114.97,8047.9,No
CUST-04018,Male,1,No,No,54,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,108.53,5860.62,No
CUST-04019,Female,0,No,Yes,53,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,54.05,2864.65,No
CUST-04020,Female,0,No,Yes,21,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Credit card,43.11,905.31,No
CUST-04021,Male,0,Yes,No,26,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,82.1,2150.2,Yes
CUST-04022,Female,0,Yes,No,46,Yes,No,DSL,No,No internet service,One year,No,Credit card,22.42,1031.32,No
CUST-04023,Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,68.59,2537.83,Yes
CUST-04024,Female,0,No,No,38,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,86.61,3291.18,No
CUST-04025,Male,1,No,No,14,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,59.48,832.72,No
CUST-04026,Male,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,117.17,7616.05,Yes
CUST-04027,Male,0,No,No,60,No,No phone service,No,No internet service,Yes,Month-to-month,Yes,Credit card,91.32,5527.66,No
CUST-04028,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,113.27,6682.93,No
CUST-04029,Female,1,No,No,7,No,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,110.6,887.79,Yes
CUST-04030,Male,0,No,No,43,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,31.43,1389.56,Yes
CUST-04031,Male,1,Yes,No,42,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,86.2,3661.03,No
CUST-04032,Male,1,No,No,5,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,78.86,401.87,Yes
CUST-04033,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Credit card,23.59,683.48,No
CUST-04034,Male,0,Yes,No,44,No,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,50.42,2280.92,Yes
CUST-04035,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,72.53,1607.01,No
CUST-04036,Female,0,No,No,12,Yes,No,DSL,No internet service,Yes,Two year,Yes,Electronic check,73.91,886.92,No
CUST-04037,Female,1,No,No,67,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,101.04,6769.68,No
CUST-04038,Female,0,No,No,63,Yes,No phone service,DSL,No,No,One year,Yes,Electronic check,77.94,4910.22,No
CUST-04039,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,65.58,1585.47,Yes
CUST-04040,Female,0,No,Yes,51,No,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,94.7,4829.7,Yes
CUST-04041,Female,0,Yes,No,47,Yes,No,DSL,No internet service,No,One year,No,Electronic check,76.23,3603.99,Yes
CUST-04042,Male,1,No,No,60,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,108.14,6493.81,No
CUST-04043,Female,0,No,No,16,Yes,No phone service,No,No internet service,No,One year,No,Bank transfer,110.36,1765.76,No
CUST-04044,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No internet service,One year,No,Bank transfer,79.65,3109.21,No
CUST-04045,Male,0,Yes,No,68,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Credit card,75.56,5138.08,No
CUST-04046,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,89.53,2317.8,No
CUST-04047,Female,0,No,Yes,55,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,92.0,5060.0,No
CUST-04048,Female,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,92.17,3603.32,No
CUST-04049,Female,0,No,Yes,67,No,No phone service,Fiber optic,No,No,Two year,No,Electronic check,81.31,5453.09,No
CUST-04050,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,95.81,670.67,Yes
CUST-04051,Female,0,No,No,72,Yes,No,No,No,No,Two year,Yes,Mailed check,32.7,2359.25,No
CUST-04052,Male,0,No,Yes,44,Yes,No,No,Yes,No,One year,Yes,Bank transfer,101.79,4478.76,Yes
CUST-04053,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,One year,No,Bank transfer,49.66,794.56,No
CUST-04054,Female,0,No,No,40,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,108.34,4337.11,Yes
CUST-04055,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,31.45,251.6,No
CUST-04056,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,18.37,1270.53,No
CUST-04057,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card,19.6,482.69,No
CUST-04058,Male,0,Yes,No,72,Yes,Yes,No,No,No,Month-to-month,No,Credit card,39.44,2897.37,No
CUST-04059,Male,1,No,No,10,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,29.61,397.07,No
CUST-04060,Female,0,Yes,Yes,34,No,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,74.5,2565.39,Yes
CUST-04061,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,63.74,1784.72,Yes
CUST-04062,Female,0,No,No,7,Yes,No,No,No,Yes,One year,No,Mailed check,79.82,558.74,No
CUST-04063,Male,0,Yes,No,16,No,No,Fiber optic,Yes,No internet service,One year,No,Mailed check,37.65,602.4,No
CUST-04064,Male,0,No,No,70,No,No,DSL,No,No,Month-to-month,Yes,Mailed check,94.89,6642.3,No
CUST-04065,Male,0,Yes,No,11,Yes,Yes,DSL,No internet service,No,One year,Yes,Credit card,80.27,882.97,No
CUST-04066,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,40.56,2002.27,Yes
CUST-04067,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,58.69,1368.37,No
CUST-04068,Female,0,Yes,No,36,Yes,No,DSL,Yes,Yes,Two year,Yes,Mailed check,91.26,3295.02,No
CUST-04069,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,87.4,884.27,No
CUST-04070,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,75.36,4386.28,No
CUST-04071,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,117.86,6425.86,No
CUST-04072,Male,0,Yes,No,26,Yes,No,DSL,No,No,One year,No,Mailed check,31.45,817.7,No
CUST-04073,Male,1,Yes,No,66,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.8,4474.8,No
CUST-04074,Female,0,No,Yes,59,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer,81.65,4894.98,No
CUST-04075,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Two year,Yes,Electronic check,119.39,119.39,Yes
CUST-04076,Female,1,No,No,67,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,73.34,4981.13,No
CUST-04077,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,63.12,1137.64,Yes
CUST-04078,Female,0,No,Yes,19,No,No,DSL,No,Yes,Two year,Yes,Credit card,112.07,2129.33,No
CUST-04079,Male,0,No,No,62,No,No,No,No,No,Two year,Yes,Electronic check,69.65,4330.88,No
CUST-04080,Male,1,Yes,No,71,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,113.8,8109.32,No
CUST-04081,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,94.54,189.78,Yes
CUST-04082,Male,0,No,No,41,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card,35.12,1439.92,No
CUST-04083,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,35.08,947.16,No
CUST-04084,Male,0,No,No,28,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,50.43,1450.08,No
CUST-04085,Female,0,No,No,68,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,24.9,1693.2,Yes
CUST-04086,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,73.34,1980.64,No
CUST-04087,Male,0,Yes,Yes,59,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,105.69,6235.71,Yes
CUST-04088,Female,0,No,Yes,4,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,58.8,351.74,No
CUST-04089,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,84.13,1258.36,Yes
CUST-04090,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,118.11,8503.92,No
CUST-04091,Male,0,No,No,31,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,37.76,1170.56,No
CUST-04092,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,54.52,2780.52,Yes
CUST-04093,Male,1,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,20.55,768.96,No
CUST-04094,Female,0,No,No,14,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,41.65,583.1,No
CUST-04095,Male,0,No,Yes,40,Yes,No,Fiber optic,No internet service,No,One year,No,Credit card,97.5,3900.0,Yes
CUST-04096,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,Month-to-month,No,Credit card,84.97,254.91,Yes
CUST-04097,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,97.95,5099.0,No
CUST-04098,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,61.38,1608.24,Yes
CUST-04099,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,93.03,1958.17,No
CUST-04100,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,79.15,4669.85,Yes
CUST-04101,Female,0,No,No,63,Yes,No,DSL,No,No,Two year,No,Bank transfer,51.5,3272.6,No
CUST-04102,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,60.07,4204.9,No
CUST-04103,Female,0,No,No,46,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer,73.22,3368.12,No
CUST-04104,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Two year,Yes,Credit card,115.56,6147.35,Yes
CUST-04105,Male,0,No,No,30,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer,113.0,3441.2,No
CUST-04106,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card,118.62,1897.92,Yes
CUST-04107,Female,0,Yes,No,49,Yes,No,DSL,No,No,Two year,No,Mailed check,19.67,963.83,No
CUST-04108,Female,1,Yes,Yes,6,No,No,No,No,Yes,Month-to-month,No,Credit card,91.15,586.06,Yes
CUST-04109,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,Two year,Yes,Credit card,109.25,2976.46,No
CUST-04110,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,93.41,871.95,Yes
CUST-04111,Female,0,Yes,No,26,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,60.47,1661.59,Yes
CUST-04112,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,91.93,1103.16,No
CUST-04113,Female,0,No,Yes,65,No,No,No,No,No,Two year,No,Bank transfer,63.3,4152.34,No
CUST-04114,Female,0,Yes,No,59,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Mailed check,90.85,5392.09,No
CUST-04115,Male,0,No,No,42,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Bank transfer,97.6,4099.2,No
CUST-04116,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,104.01,7076.79,Yes
CUST-04117,Male,0,Yes,No,62,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,92.26,5742.15,No
CUST-04118,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,34.32,2399.41,Yes
CUST-04119,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,113.5,7264.0,Yes
CUST-04120,Female,0,No,No,66,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,39.77,2673.19,Yes
CUST-04121,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,One year,No,Bank transfer,54.47,2914.92,No
CUST-04122,Female,0,Yes,No,35,No,Yes,Fiber optic,No,No internet service,Two year,Yes,Credit card,61.77,2161.95,No
CUST-04123,Female,0,Yes,No,70,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,90.67,6368.26,No
CUST-04124,Female,0,Yes,No,14,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer,89.53,1277.87,Yes
CUST-04125,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer,116.1,1996.32,No
CUST-04126,Female,0,No,No,3,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,37.23,111.69,Yes
CUST-04127,Male,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,One year,No,Credit card,63.97,639.7,No
CUST-04128,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,38.78,193.9,Yes
CUST-04129,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,Two year,Yes,Electronic check,86.6,4413.44,No
CUST-04130,Male,0,No,Yes,57,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,39.73,2268.32,No
CUST-04131,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,106.53,6334.89,No
CUST-04132,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,118.24,2014.3,Yes
CUST-04133,Female,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,50.32,3321.12,No
CUST-04134,Male,0,Yes,No,16,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.41,1522.95,Yes
CUST-04135,Male,0,Yes,No,33,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card,72.35,2392.4,Yes
CUST-04136,Female,1,No,No,29,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,54.65,1631.0,Yes
CUST-04137,Female,0,No,Yes,18,Yes,No phone service,DSL,No,No,Month-to-month,No,Mailed check,37.51,675.18,No
CUST-04138,Male,0,No,No,8,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,91.36,730.88,Yes
CUST-04139,Female,0,Yes,No,39,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,34.19,1333.41,Yes
CUST-04140,Female,0,No,No,43,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,46.63,2042.19,No
CUST-04141,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,Two year,No,Bank transfer,111.8,6501.27,No
CUST-04142,Female,0,Yes,No,24,No,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,69.85,1676.4,No
CUST-04143,Male,1,No,No,70,No,No,Fiber optic,No,Yes,Two year,No,Mailed check,105.12,7380.6,No
CUST-04144,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,96.29,5007.08,Yes
CUST-04145,Female,0,Yes,No,47,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,56.38,2752.47,No
CUST-04146,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,40.24,2816.8,Yes
